Plot	Values
normal	5.04
right	6.66810113004
split	6.38217954442
left	4.36835162326
lines	3.56318414295
normal	5.04
right	7.08287136671
split	6.76745625315
left	3.78981609068
lines	4.50289612208
normal	5.04
right	7.4440641957
split	5.87807878289
left	4.19086815745
lines	3.46345892271
normal	5.04
right	6.46047103319
split	6.09205134418
left	2.71578039099
lines	4.5015855868
normal	5.04
right	6.70034724458
split	6.32677437993
left	3.35980335127
lines	4.51235432198
normal	5.08
right	6.95349324173
split	6.58769871023
left	4.11142136175
lines	4.52332881867
normal	5.08
right	7.41076485079
split	7.03873567596
left	3.99794610114
lines	3.51088514901
normal	5.08
right	7.04800082554
split	7.05575590734
left	3.93345496493
lines	4.59057371275
normal	5.08
right	6.53352545434
split	6.01888387123
left	3.89708869334
lines	4.50040347013
normal	5.12
right	6.50263282274
split	6.40685047704
left	4.35236229257
lines	4.51756229677
normal	5.12
right	5.70496192611
split	6.67869289414
left	4.35622676137
lines	4.50995798821
normal	5.12
right	6.26081728586
split	6.38939710291
left	4.32849529819
lines	4.50448274568
normal	5.12
right	6.02479016711
split	6.70169788855
left	3.25060704969
lines	3.23046277813
normal	5.16
right	7.06080103395
split	6.41895669707
left	4.28722584518
lines	4.15256793601
normal	5.16
right	6.46738751843
split	7.24115017356
left	3.81355747619
lines	3.48172559966
normal	5.16
right	6.38660051381
split	6.53186874587
left	4.05493382074
lines	4.51536537904
normal	5.16
right	6.23549735139
split	6.87511361535
left	3.08895203306
lines	4.50051040603
normal	5.2
right	6.43095011774
split	6.40962193779
left	3.54810070208
lines	4.50138291339
normal	5.2
right	5.94384347191
split	6.14849054898
left	3.86561286483
lines	4.28133106384
normal	5.2
right	6.66207754296
split	8.35818434093
left	4.57083641404
lines	4.52963806004
normal	5.2
right	6.5934994231
split	6.16381650859
left	3.89938491596
lines	4.17173901307
normal	5.24
right	6.31338798259
split	7.28757108708
left	4.14010819768
lines	3.9952958752
normal	5.24
right	7.49690870957
split	6.02936998285
left	3.38202435312
lines	4.50050209191
normal	5.24
right	6.32799379787
split	6.71269434605
left	4.11761571024
lines	3.52161816395
normal	5.24
right	6.68702830879
split	6.64635689851
left	3.3593211709
lines	4.50007643483
normal	5.28
right	6.47270277924
split	6.2039985212
left	3.85439903971
lines	3.41218454387
normal	5.28
right	7.79046103285
split	6.76538772464
left	3.62437156601
lines	4.5162733278
normal	5.28
right	5.95997933762
split	7.00309076737
left	4.01655117673
lines	4.51226441246
normal	5.28
right	7.06676406482
split	6.58906143516
left	3.80212415956
lines	4.51740333809
normal	5.32
right	7.24057680394
split	6.77852709557
left	4.45293578977
lines	4.04885783391
normal	5.32
right	6.11670904506
split	6.29032024128
left	4.05149526251
lines	4.53907112963
normal	5.32
right	6.33050296438
split	6.98531063789
left	4.47326135983
lines	4.50007328692
normal	5.32
right	6.47701186692
split	6.39969297874
left	3.68697518201
lines	4.51293899059
normal	5.36
right	6.22965146217
split	6.13424355341
left	3.76120291136
lines	4.50575404
normal	5.36
right	6.69201337935
split	7.15354830328
left	3.38189565782
lines	4.2109801669
normal	5.36
right	6.45474864868
split	6.73756615504
left	3.39974310102
lines	4.50238920249
normal	5.36
right	6.38166084306
split	7.27435542274
left	4.16221785885
lines	4.15302284061
normal	5.4
right	6.12420628258
split	7.63687385661
left	3.87018123243
lines	4.50015820042
normal	5.4
right	6.93321436741
split	6.45450878248
left	4.52611827068
lines	3.69183671746
normal	5.4
right	5.95597092044
split	7.07354490666
left	4.53270098138
lines	4.46835918681
normal	5.4
right	6.97625346699
split	7.17931360381
left	3.32056219602
lines	4.10189710295
normal	5.44
right	7.21245042032
split	7.16183404943
left	4.06269103003
lines	4.54735314084
normal	5.44
right	6.84716566252
split	6.40728122168
left	3.94606039058
lines	3.16822405861
normal	5.44
right	7.37144434954
split	6.80002850527
left	4.43842852612
lines	4.50053180245
normal	5.44
right	7.74151301377
split	6.59630293208
left	4.33686047816
lines	4.50039371018
normal	5.48
right	6.4869081058900004
split	7.69439357725
left	4.58276945208
lines	4.63612295162
normal	5.48
right	6.91308664959
split	6.58166295049
left	3.71234761648
lines	4.54840101401
normal	5.48
right	7.24511886667
split	6.87242752238
left	3.4053334318
lines	4.50030377539
normal	5.48
right	6.73846536368
split	6.65679723561
left	3.48523256989
lines	4.5114381571
normal	5.52
right	6.97399756482
split	6.60091895484
left	4.36458416732
lines	4.52117796636
normal	5.52
right	7.40243572563
split	6.75828525514
left	3.889884011
lines	4.51667639668
normal	5.52
right	6.87559619172
split	7.35088106091
left	3.69456563997
lines	4.45655969233
normal	5.52
right	7.22613783435
split	6.93480307627
left	4.22251299751
lines	4.5026004116
normal	5.56
right	7.95860400217
split	6.61144964263
left	4.1259011574
lines	4.50020762471
normal	5.56
right	7.61299203556
split	7.30653655118
left	3.85441887632
lines	4.50066899969
normal	5.56
right	6.44066790733
split	7.80855630794
left	4.05223755655
lines	4.50003077577
normal	5.56
right	7.02793648078
split	7.3615454751
left	4.59895213808
lines	4.9146533443
normal	5.6
right	6.86021218538
split	6.84153470924
left	3.64155371899
lines	4.50164100925
normal	5.6
right	6.63299883435
split	8.27904044626
left	3.59663437007
lines	4.50278815197
normal	5.6
right	7.25771935765
split	7.49796986897
left	4.12621018508
lines	3.62013805196
normal	5.6
right	6.75735562317
split	7.25322282414
left	3.57833775428
lines	3.86447395049
normal	5.64
right	7.16109025875
split	7.64007308302
left	3.80826698624
lines	4.50402621814
normal	5.64
right	7.10508016871
split	7.09851213632
left	4.03961217133
lines	4.69563650568
normal	5.64
right	7.24991078662
split	6.93368210914
left	3.86241427035
lines	3.85494590066
normal	5.64
right	7.1560679675
split	7.12535819449
left	4.0390511958
lines	4.50351624129
normal	5.68
right	7.22303658563
split	7.63714358363
left	3.74034360161
lines	4.61853202334
normal	5.68
right	7.429650336
split	7.12160376363
left	4.25266615774
lines	4.50782891025
normal	5.68
right	7.13674651969
split	7.62495840217
left	4.48659325977
lines	4.51302518139
normal	5.68
right	7.30139559089
split	7.01679541493
left	4.80338938085
lines	4.51784289118
normal	5.72
right	6.55611204218
split	6.92857881397
left	3.60782441133
lines	4.32139489005
normal	5.72
right	7.1620904237
split	7.87801604354
left	3.65228801747
lines	4.50153874335
normal	5.72
right	6.3858473603
split	7.08938356351
left	4.84880653741
lines	4.50016816002
normal	5.72
right	6.53568769183
split	7.55202529591
left	4.36007974112
lines	4.5213019619
normal	5.76
right	6.94162273205
split	7.2201280661
left	4.31861389983
lines	4.511998207
normal	5.76
right	8.39320743159
split	6.97399035764
left	4.95842259413
lines	4.34981106179
normal	5.76
right	7.46518371031
split	7.32149503265
left	4.14567427665
lines	3.67319889475
normal	5.76
right	7.38539579228
split	7.26427171421
left	4.17218215773
lines	4.5007440944
normal	5.8
right	7.29642567853
split	6.58851561478
left	4.37653192377
lines	4.7604434923
normal	5.8
right	6.83483371823
split	7.16403669842
left	4.02014837155
lines	4.66482343421
normal	5.8
right	7.01865628171
split	7.31809564062
left	4.41686461317
lines	6.00008676911
normal	5.84
right	6.87076707968
split	7.22769039505
left	3.15308108767
lines	4.75704508621
normal	5.84
right	6.83194876595
split	7.6768140495
left	4.24646196026
lines	4.50091416456
normal	5.84
right	7.9457313048
split	7.81242253138
left	4.39907372792
lines	5.06751295462
normal	5.88
right	7.0058559486
split	7.11376637629
left	4.29513797791
lines	4.53520507895
normal	5.88
right	7.21685803897
split	7.25966333708
left	4.02036805528
lines	4.62499010243
normal	5.88
right	7.42450348075
split	7.42011424164
left	3.67894446452
lines	4.50150972814
normal	5.92
right	7.1140849825
split	7.00186922767
left	4.81099278321
lines	4.63209025582
normal	5.92
right	8.18467867728
split	7.69228660348
left	4.19803392233
lines	5.73894741193
normal	5.92
right	7.49837284727
split	6.77846927618
left	4.8917689452
lines	4.89133684766
normal	5.96
right	7.69562494901
split	7.82296925777
left	4.31858214165
lines	4.5268450666
normal	5.96
right	6.82219528631
split	7.00155440935
left	4.25143191344
lines	6.00033340358
normal	5.96
right	7.65473318228
split	8.13048993263
left	4.43032075316
lines	4.91723588026
normal	6
right	7.00012134991
split	8.65095057798
left	4.17400207716
lines	4.75583110876
normal	6
right	7.04379694975
split	7.23117002154
left	4.37587493221
lines	4.56901046236
normal	6
right	7.57411127043
split	7.41931376449
left	4.33491349871
lines	4.55693257093
normal	6.04
right	7.37680549681
split	8.79403998674
left	4.34521991676
lines	4.50898423328
normal	6.04
right	7.08726932926
split	7.94853720423
left	4.25641917904
lines	6.13712745584
normal	6.04
right	8.94542423057
split	7.18560244608
left	5.26502708835
lines	4.966631707
normal	6.08
right	7.44961539433
split	7.63210985564
left	4.07826250494
lines	6.00409724648
normal	6.08
right	7.9266763645
split	7.02486923956
left	4.60984251494
lines	6.00019850819
normal	6.08
right	8.3409615039
split	7.26903508065
left	4.16149816604
lines	4.50036343023
normal	6.12
right	7.69892967251
split	7.78144511441
left	4.30971882111
lines	6.00034035031
normal	6.12
right	7.30688052046
split	8.04970745132
left	4.42675751688
lines	4.97572957528
normal	6.12
right	8.48807011075
split	7.06245710643
left	4.53279030169
lines	4.58481634226
normal	6.16
right	8.04927674969
split	7.35514239232
left	4.46135138824
lines	6.00724441091
normal	6.16
right	6.75931417946
split	7.50091700675
left	3.94919945271
lines	6.00028127981
normal	6.16
right	8.14883067592
split	7.89289602523
left	4.53489213337
lines	4.84511531882
normal	6.2
right	8.02132555475
split	8.7378981023
left	5.14002324619
lines	6.00250496645
normal	6.2
right	8.15708185878
split	7.33737007793
left	5.23150029427
lines	5.1608400111
normal	6.2
right	7.86866915297
split	7.5770962782
left	5.31695746845
lines	5.4445257461
normal	6.24
right	7.79605331524
split	8.04802860922
left	5.06637029418
lines	4.89908630489
normal	6.24
right	8.00849895313
split	7.84858919872
left	4.48268611247
lines	5.1500889945
normal	6.24
right	7.86176275034
split	8.37198589734
left	5.33222944011
lines	6.01934575707
normal	6.28
right	7.124486871
split	7.56401734396
left	4.65418584742
lines	6.00815473935
normal	6.28
right	7.91454351703
split	7.58719223863
left	4.60551772817
lines	5.66314671582
normal	6.28
right	8.64962701191
split	7.5209128163
left	4.3532127697
lines	6.00501903391
normal	6.32
right	7.76241369019
split	7.85463990381
left	4.77056104816
lines	6.02010517136
normal	6.32
right	7.63730067118
split	7.63135013015
left	4.38966369717
lines	5.25692007529
normal	6.32
right	7.25960819166
split	8.17511547679
left	4.90591936212
lines	5.0139363814
normal	6.36
right	8.0913013531
split	8.58433936043
left	5.21978040363
lines	5.82229309069
normal	6.36
right	8.14783146037
split	7.15745957811
left	4.57295288943
lines	4.93174836153
normal	6.36
right	7.63950910081
split	7.27662557425
left	4.70072951624
lines	4.41037801052
normal	6.4
right	8.12114292064
split	7.5749599656
left	4.84310785558
lines	6.05797193194
normal	6.4
right	7.67304165679
split	7.47465991916
left	5.23396875023
lines	4.86459154011
normal	6.4
right	7.34638261006
split	7.77173107755
left	4.47748966856
lines	6.00077532604
normal	6.44
right	8.28284954035
split	8.25995866857
left	5.30842532418
lines	6.00000036787
normal	6.44
right	8.31109586153
split	7.99178369546
left	5.24836245001
lines	6.00273634403
normal	6.44
right	8.21567743745
split	8.04462122099
left	5.36152430314
lines	6.00115825016
normal	6.48
right	8.17655365421
split	7.74410602463
left	5.2055770375
lines	6.16315831303
normal	6.48
right	7.77301355253
split	8.38168852247
left	5.59719182903
lines	6.01022184841
normal	6.48
right	7.53036607642
split	7.21100667252
left	5.39900688156
lines	5.32835582185
normal	6.52
right	8.74459507853
split	7.89516673512
left	5.73770233678
lines	4.90860912655
normal	6.52
right	7.27552851403
split	8.31793893049
left	5.38734941942
lines	5.35631201181
normal	6.52
right	8.46795427023
split	8.74824421064
left	5.59552009893
lines	4.67010862642
normal	6.56
right	8.38351787907
split	7.80279724038
left	4.14002267458
lines	5.6965741817
normal	6.56
right	8.05126202618
split	8.15139688709
left	5.22839181623
lines	6.00889269952
normal	6.56
right	7.99249171879
split	8.53394176617
left	5.23319523905
lines	4.50373759427
normal	6.6
right	8.47020950414
split	7.73882116587
left	5.27853310634
lines	6.02154563335
normal	6.6
right	8.27046859207
split	8.017133913
left	4.33334997053
lines	6.0004116878
normal	6.6
right	7.82146253559
split	8.41693635564
left	4.95047927398
lines	6.00216877963
normal	6.64
right	8.5750826481
split	7.74659679693
left	5.38190562797
lines	6.02085965112
normal	6.64
right	8.10186500811
split	7.77340379132
left	5.05062771606
lines	5.80992594185
normal	6.64
right	8.23250971645
split	7.52483107449
left	4.71396818777
lines	5.21908570949
normal	6.68
right	7.71509866139
split	8.18812775705
left	5.20013646542
lines	6.06002456864
normal	6.68
right	7.64637592255
split	7.97282036884
left	5.64792587491
lines	5.86404083493
normal	6.72
right	8.35673163912
split	8.03175214264
left	5.33157651559
lines	6.00209632802
normal	6.72
right	8.16684172104
split	8.47330585079
left	4.64870247855
lines	6.03171447845
normal	6.76
right	8.06899973939
split	7.95761590125
left	5.14479864028
lines	6.00809791598
normal	6.76
right	8.12213983141
split	7.82918881246
left	6.43757913734
lines	6.01646428429
normal	6.8
right	8.01644167266
split	9.03770839028
left	5.85257867745
lines	6.01704068597
normal	6.8
right	8.57315536887
split	7.8145750765
left	6.19473266158
lines	5.83520324027
normal	6.84
right	8.44529008519
split	7.9064453394
left	5.80410496386
lines	6.01853926223
normal	6.84
right	7.75707670139
split	9.54598874369
left	4.70755069406
lines	6.00005037088
normal	6.88
right	8.63900472428
split	8.40208890527
left	5.52197103428
lines	5.30542026518
normal	6.88
right	7.68676425052
split	8.76071203966
left	5.5854818269
lines	6.00584290793
normal	6.92
right	8.38414323401
split	8.69962343327
left	5.91813488313
lines	5.77193909254
normal	6.92
right	9.5019088409
split	8.49609308063
left	6.46477563551
lines	6.00195697344
normal	6.96
right	8.89474128869
split	8.267094493
left	5.74554332361
lines	6.00000031563
normal	6.96
right	8.85369902911
split	8.611206468
left	5.58775484409
lines	6.00222653538
normal	7
right	9.18600965595
split	8.18016399688
left	5.71124449791
lines	5.87036658587
normal	7
right	8.49391268589
split	8.55576326619
left	5.80034591176
lines	6.40873278314
normal	7.04
right	8.2399754178
split	7.99513352815
left	5.97831310171
lines	5.64430627801
normal	7.04
right	8.77534594262
split	7.39552037834
left	5.66225562451
lines	6.00245574953
normal	7.08
right	8.34606565766
split	8.7303397928
left	5.77153769509
lines	6.00867142855
normal	7.08
right	9.53882757232
split	8.02701613575
left	5.45578451077
lines	6.02626663429
normal	7.12
right	8.48331004513
split	8.0559945898
left	5.53608111968
lines	6.00504752691
normal	7.12
right	9.70823575562
split	8.11995587236
left	5.00516929416
lines	5.69387923817
normal	7.16
right	7.92800427799
split	8.78225252114
left	5.27220961996
lines	6.00043986837
normal	7.16
right	7.81838256061
split	8.77504381721
left	5.55179527066
lines	6.09035622154
normal	7.2
right	8.30434612159
split	8.41791092981
left	5.477427211
lines	6.0250968103
normal	7.2
right	8.67972791096
split	8.53547574715
left	6.07555373732
lines	6.00049757842
normal	7.24
right	7.71109587065
split	8.49684432457
left	5.07817558706
lines	6.53452601302
normal	7.24
right	8.31000782855
split	9.1577368994
left	5.42461689905
lines	6.02680425974
normal	7.28
right	8.55723516148
split	9.10899355182
left	5.25272315745
lines	6.34364429078
normal	7.28
right	8.77146596095
split	9.4922284456
left	5.41785181104
lines	6.37007631123
normal	7.32
right	9.04600073232
split	8.66560529682
left	5.97612910031
lines	6.62135291315
normal	7.32
right	9.0769589145
split	9.39679624447
left	6.15374353643
lines	6.00314120359
normal	7.36
right	9.02425347691
split	8.73477562779
left	5.42931141502
lines	5.25589986702
normal	7.36
right	9.0894248723
split	8.94142300232
left	5.83480701477
lines	6.06782537189
normal	7.4
right	9.54804329146
split	9.38013222007
